,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
6216,9.0,261.2,2,9.0,63.0,2556.0,0.0048,0.016,17.4,May,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,False,False
6217,0.0,0.0,0,,20.0,509.0,0.0532,0.139,0.0,May,Windows,Internet Explorer,Western Europe,Youtube ads,Returning_Visitor,False,False
6218,2.0,35.2,0,0.0,10.0,404.0,0.015,0.048,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
6219,4.0,58.4,2,1708.1,52.0,5576.0,0.0072,0.017,0.0,Aug,MACOS,Safari,Asia,Youtube ads,Returning_Visitor,False,False
6220,0.0,0.0,0,0.0,2.0,27.0,0.0,0.04,0.0,Dec,Android,Google Chrome,Western Europe,Affiliate marketing,Returning_Visitor,False,False
6221,0.0,0.0,0,0.0,1.0,,0.0,0.1,0.0,May,Windows,Google Chrome,North America,Other,Returning_Visitor,False,False
6222,8.0,96.0,3,84.4,80.0,1740.0,0.0004,0.016,7.3,Jul,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
6223,0.0,0.0,0,0.0,27.0,6056.0,0.0,0.035,0.0,May,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
6224,0.0,,0,0.0,15.0,454.0,0.0,0.02,0.0,Dec,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,False,False
6225,12.0,1094.842923,0,0.0,88.0,4929.0,0.0,0.006,12.7,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
6226,2.0,74.0,0,0.0,6.0,169.0,0.0167,0.043,0.0,Mar,MACOS,Google Chrome,South America,Google search,New_Visitor,False,False
6227,1.0,93.0,0,0.0,11.0,261.0,0.0,0.02,0.0,Oct,MACOS,Safari,North America,Bing search,Returning_Visitor,False,True
6228,0.0,0.0,0,0.0,,80.0,0.0,0.05,0.0,Mar,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,False,False
6229,1.0,9.0,0,0.0,7.0,218.0,0.0171,0.04,0.0,Mar,Windows,Google Chrome,Asia,Affiliate marketing,Returning_Visitor,False,False
6230,6.0,84.0,0,0.0,4.0,50.0,0.0,0.021,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
6231,14.0,,2,183.0,76.0,8032.0,0.0051,0.023,0.0,Jul,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
6232,2.0,661.0,0,0.0,72.0,3890.0,0.0224,0.046,5.9,May,Windows,Google Chrome,Southern Africa,Instagram ads,Returning_Visitor,False,False
6233,0.0,,0,0.0,3.0,68.0,0.0,0.07,0.0,Mar,Windows,Mozilla Firefox,Western Europe,Instagram ads,Returning_Visitor,True,False
6234,0.0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,Dec,Windows,Google Chrome,Africa,Youtube ads,Returning_Visitor,False,False
6235,3.0,90.0,0,0.0,11.0,374.0,0.0075,0.017,0.0,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,True
6236,0.0,0.0,0,0.0,8.0,174.0,0.0,0.1,0.0,Mar,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
6237,,136.8,4,293.0,21.0,341.0,0.0089,0.007,0.0,Aug,Android,Microsoft Edge,Africa,Bing search,Returning_Visitor,True,False
6238,1.0,30.5,3,31.0,27.0,558.0,0.0,0.017,16.5,May,iOS,Safari,North America,Bing search,New_Visitor,False,True
6239,0.0,0.0,0,0.0,5.0,81.0,0.08,0.12,0.0,Nov,MACOS,Safari,Western Europe,Youtube channel,Returning_Visitor,False,False
6240,6.0,325.1666667,1,0.0,50.0,2381.0,0.0053,0.01,1.2,Dec,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,True,True
6241,0.0,0.0,0,0.0,20.0,216.0,0.0125,0.034,0.0,Mar,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
6242,0.0,0.0,2,1077.0,58.0,3448.0,0.0167,0.042,0.0,Dec,Windows,Internet Explorer,Western Europe,Facebook ads,Returning_Visitor,False,False
6243,0.0,0.0,1,6.0,35.0,2457.0,0.008,0.038,0.0,June,MACOS,Safari,North America,Affiliate marketing,Returning_Visitor,False,False
6244,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
6245,6.0,75.0,0,0.0,76.0,1135.0,0.0,0.008,9.3,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
6246,4.0,150.8,0,0.0,19.0,917.0,0.0156,0.04,0.0,Nov,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
6247,0.0,0.0,0,0.0,15.0,50.0,0.0544,0.16,0.0,June,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
6248,4.0,235.4,0,0.0,7.0,110.0,0.0,0.033,0.0,Oct,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
6249,5.0,53.0,0,0.0,8.0,182.0,0.0,0.007,0.0,Mar,Windows,Mozilla Firefox,North America,Google search,New_Visitor,True,False
6250,0.0,0.0,0,0.0,6.0,66.0,0.0,0.02,0.0,May,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
6251,0.0,0.0,0,0.0,,85.0,0.1,0.16,0.0,May,MACOS,Safari,Western Europe,Instagram Page,Returning_Visitor,False,False
6252,3.0,30.5,1,29.5,30.0,509.0,0.0,0.036,0.0,Dec,Windows,Google Chrome,North America,Youtube channel,Returning_Visitor,False,False
6253,,0.0,0,0.0,13.0,322.0,0.0,0.012,0.0,Mar,Windows,Google Chrome,Africa,Instagram ads,Returning_Visitor,False,False
6254,12.0,245.355,3,295.3666667,86.0,2856.0,0.0199,0.025,3.8,Nov,MACOS,Safari,Asia,Facebook ads,Returning_Visitor,True,False
6255,4.0,238.0,2,60.0,10.0,248.0,0.023,0.057,0.0,Mar,Windows,Microsoft Edge,Western Europe,Facebook ads,Returning_Visitor,False,False
6256,0.0,0.0,2,96.0,5.0,50.0,0.0,0.04,0.0,May,Windows,Google Chrome,South America,Bing search,Returning_Visitor,False,False
6257,1.0,35.0,3,35.0,25.0,1760.0,0.0063,0.019,23.0,May,Android,Google Chrome,Asia,Bing search,Returning_Visitor,False,True
6258,1.0,4.0,0,0.0,23.0,934.0,0.0,0.005,0.0,May,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,False,False
6259,0.0,0.0,0,0.0,5.0,161.0,0.0,0.014,0.0,May,Android,Google Chrome,Oceania,Facebook ads,Returning_Visitor,False,False
6260,,123.5,0,0.0,22.0,726.0,0.0047,0.03,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
6261,3.0,,0,0.0,,1099.0,0.0,0.016,0.0,May,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
6262,3.0,103.6,0,0.0,10.0,155.0,0.0,0.0,0.0,Jul,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
6263,1.0,4.0,0,,5.0,187.0,0.04,0.058,0.0,Mar,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
6264,1.0,31.2,2,445.0,15.0,1062.0,0.0183,0.027,0.0,Dec,MACOS,Safari,Africa,Google search,Returning_Visitor,True,False
6265,0.0,0.0,0,0.0,44.0,922.0,0.0,0.002,101.1,Nov,Windows,Microsoft Edge,Western Europe,Youtube channel,Returning_Visitor,False,True
6266,1.0,6.0,0,0.0,19.0,622.0,0.0225,0.038,0.0,May,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,False,False
6267,6.0,108.2,0,0.0,11.0,331.0,0.0,0.005,35.8,Jul,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,True
6268,0.0,0.0,0,0.0,17.0,496.0,0.0044,0.011,0.0,Nov,Android,Google Chrome,Southern Africa,Google search,Returning_Visitor,False,False
6269,0.0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,Mar,iOS,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
6270,3.0,39.0,0,0.0,86.0,3111.0,0.0045,0.017,0.0,Dec,Windows,Google Chrome,Africa,Instagram ads,Returning_Visitor,True,False
6271,4.0,237.5,0,0.0,19.0,1288.0,0.0,0.014,18.1,May,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,False
6272,0.0,0.0,0,0.0,10.0,1542.0,0.0,0.015,0.0,Dec,Windows,Google Chrome,Western Europe,Youtube channel,New_Visitor,False,False
6273,,241.0333333,1,13.0,269.0,4898.0,0.0038,0.022,2.0,May,Windows,Google Chrome,North America,Direct Traffic,Returning_Visitor,True,False
6274,0.0,100.0,0,0.0,49.0,928.0,0.0075,0.036,0.0,Dec,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
6275,,0.0,0,0.0,27.0,984.0,0.0,0.032,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
6276,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,Mar,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
6277,0.0,0.0,0,,14.0,182.0,0.0,0.033,0.0,Mar,Windows,Google Chrome,Northern Africa,Instagram ads,New_Visitor,True,False
6278,0.0,0.0,0,0.0,26.0,439.0,0.001,0.001,103.1,Nov,MACOS,Safari,Eastern Europe,Google search,New_Visitor,True,True
6279,0.0,0.0,0,0.0,9.0,171.0,0.0665,0.137,0.0,May,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
6280,4.0,86.0,0,0.0,27.0,,0.003,0.013,14.7,May,Windows,Google Chrome,Oceania,Google search,New_Visitor,False,True
6281,2.0,14.0,0,0.0,93.0,2975.0,0.0051,0.015,3.3,Mar,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,True,True
6282,1.0,4.0,0,0.0,43.0,2276.0,0.0086,0.021,0.0,May,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
6283,12.0,,1,0.0,54.0,1117.0,0.0155,0.04,17.3,Nov,Android,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,True,False
6284,3.0,292.0,0,0.0,13.0,402.0,0.0,0.003,0.0,Nov,MACOS,Samsung Internet,North America,Direct Traffic,Returning_Visitor,False,False
6285,8.0,147.4,0,0.0,17.0,375.0,0.0,0.01,0.0,Oct,MACOS,Safari,North America,Bing search,New_Visitor,True,False
6286,1.0,27.0,1,23.0,10.0,,0.0167,0.016,0.0,May,Windows,Google Chrome,Eastern Europe,Direct Traffic,Returning_Visitor,True,False
6287,1.0,16.0,0,0.0,31.0,327.0,0.0,0.003,0.0,Mar,iOS,Safari,Africa,Google search,Returning_Visitor,True,False
6288,3.0,219.0,4,55.0,29.0,1433.0,0.0105,0.036,0.0,May,Android,Google Chrome,North America,Bing search,Returning_Visitor,True,False
6289,0.0,0.0,0,0.0,15.0,464.0,0.027,0.053,0.0,Mar,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
6290,3.0,139.25,5,74.5,13.0,584.0,0.0,0.024,34.1,Dec,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
6291,1.0,31.0,0,0.0,22.0,779.0,0.0,0.018,5.0,May,MACOS,Safari,Western Europe,Bing search,Returning_Visitor,True,True
6292,9.0,182.5822171,3,273.0,111.0,9165.0,0.0039,0.005,23.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
6293,1.0,242.5,1,22.0,30.0,3476.0,0.0015,0.015,15.9,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,True
6294,14.0,208.35,1,0.0,55.0,7575.0,0.0,0.011,1.6,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
6295,4.0,177.75,0,0.0,27.0,1200.0,0.0087,0.023,21.7,May,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,False,True
6296,0.0,0.0,0,0.0,89.0,1735.0,0.0,0.003,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
6297,9.0,804.5,0,0.0,37.0,1509.0,0.0089,0.022,0.0,Nov,iOS,Safari,North America,Google search,Returning_Visitor,False,False
6298,6.0,125.644882,3,110.75,41.0,1580.0,0.01,0.024,7.0,Mar,MACOS,Safari,Eastern Europe,Google search,Returning_Visitor,False,False
6299,0.0,0.0,0,0.0,,0.0,0.2,0.2,0.0,Nov,Windows,Mozilla Firefox,South America,Facebook ads,Returning_Visitor,True,False
6300,2.0,37.45,0,0.0,21.0,2157.0,0.0281,0.029,0.0,Nov,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
6301,4.0,79.75,1,3.0,16.0,904.0,0.0054,0.016,0.0,Nov,Android,Internet Explorer,North America,Affiliate marketing,Returning_Visitor,True,True
6302,1.0,21.0,0,,10.0,3.0,0.0,0.02,0.0,Mar,Android,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,True,False
6303,0.0,0.0,0,0.0,2.0,12.0,0.0,0.067,0.0,Feb,MACOS,Safari,Eastern Europe,Newsletter,Returning_Visitor,False,False
6304,0.0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,Aug,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,True,False
6305,0.0,0.0,0,0.0,2.0,96.0,0.0,0.05,0.0,May,Windows,Google Chrome,Southern Africa,Google search,Returning_Visitor,False,False
6306,3.0,73.5,0,0.0,12.0,165.0,0.0302,0.066,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
6307,0.0,0.0,0,0.0,7.0,708.0,0.0,0.004,0.0,May,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
6308,3.0,,0,0.0,20.0,705.0,0.0,0.024,23.2,Mar,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,True
6309,2.0,35.0,0,0.0,13.0,565.0,0.0,0.015,0.0,Dec,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,True,False
6310,0.0,0.0,0,0.0,6.0,435.0,0.0,0.04,0.0,Dec,MACOS,Safari,Eastern Europe,Affiliate marketing,Returning_Visitor,True,False
6311,5.0,115.64,4,140.6666667,7.0,,0.0,0.013,0.0,May,Windows,Google Chrome,North America,Instagram Page,New_Visitor,False,False
6312,0.0,,0,0.0,29.0,766.0,0.0115,0.042,0.0,Dec,MACOS,Safari,Asia,Google search,Returning_Visitor,False,True
6313,5.0,75.75,4,42.0,111.0,3960.0,0.0014,0.013,2.7,Dec,MACOS,Samsung Internet,North America,Facebook ads,Returning_Visitor,True,True
6314,4.0,106.1,2,6.0,18.0,1507.0,0.0,0.018,17.6,Sep,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,True
6315,0.0,0.0,0,0.0,28.0,3457.0,0.0065,0.004,0.0,May,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
6316,10.0,,1,867.5,169.0,8868.0,0.0001,0.016,2.7,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,False
6317,0.0,0.0,3,60.0,24.0,1865.0,0.0087,0.046,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
6318,9.0,295.5,3,343.0,78.0,3245.0,0.0138,0.025,8.8,May,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,True
6319,0.0,0.0,0,0.0,6.0,248.0,0.1318,0.129,0.0,May,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
6320,3.0,63.0,4,53.5,25.0,1415.0,0.0049,0.017,0.0,May,Windows,Mozilla Firefox,Western Europe,Bing search,Returning_Visitor,False,False
6321,0.0,0.0,0,0.0,64.0,3405.0,0.0051,0.027,0.0,Nov,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
6322,2.0,125.0,1,229.0,265.0,6020.0,0.0039,0.019,0.0,Dec,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
6323,1.0,34.0,1,16.0,3.0,56.0,0.0187,0.04,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
6324,0.0,0.0,0,0.0,17.0,310.0,0.0,0.021,0.0,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
6325,0.0,0.0,0,0.0,2.0,11.0,0.0,0.05,0.0,Dec,Windows,Google Chrome,Northern Africa,Youtube ads,Returning_Visitor,False,False
6326,,261.5,0,0.0,6.0,419.0,0.025,0.058,0.0,Dec,MACOS,Safari,South America,Google search,Returning_Visitor,True,False
6327,6.0,243.0,0,0.0,14.0,633.0,0.0,0.018,0.0,Nov,Windows,Google Chrome,Africa,Google search,Returning_Visitor,True,False
6328,2.0,,0,0.0,12.0,562.0,0.0185,0.021,0.0,Nov,Android,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,False,False
6329,6.0,438.7232967,0,0.0,12.0,514.0,0.0,0.002,0.0,May,Android,Google Chrome,Western Europe,Google search,New_Visitor,True,False
6330,1.0,11.2,0,0.0,10.0,196.0,0.0167,0.052,0.0,Oct,Android,Google Chrome,Africa,Google search,Returning_Visitor,False,False
6331,0.0,0.0,0,0.0,43.0,1365.0,0.0054,0.018,42.5,Dec,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,True,True
6332,2.0,20.0,0,0.0,39.0,690.0,0.0,0.003,14.1,Mar,MACOS,Safari,South America,Google search,New_Visitor,False,True
6333,0.0,0.0,0,,23.0,509.0,0.0,0.002,0.0,Nov,Android,Google Chrome,South America,Google search,New_Visitor,True,False
6334,0.0,0.0,0,0.0,2.0,34.0,0.0,0.1,0.0,Nov,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,True,False
6335,0.0,0.0,0,0.0,8.0,469.0,0.0,0.029,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
6336,4.0,137.4699429,0,0.0,61.0,3593.0,0.0047,0.02,0.0,Oct,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
6337,8.0,144.5833333,0,0.0,86.0,2461.0,0.0,0.006,24.1,Dec,Windows,Google Chrome,Asia,Youtube channel,New_Visitor,True,True
6338,0.0,0.0,0,0.0,,0.0,0.2,0.2,0.0,Nov,iOS,Safari,Eastern Europe,Direct Traffic,Returning_Visitor,False,False
6339,10.0,117.05,0,0.0,126.0,5646.0,0.0132,0.021,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
6340,0.0,0.0,0,0.0,2.0,22.0,0.15,0.176,0.0,May,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,False,False
6341,0.0,0.0,0,0.0,56.0,972.0,0.0163,0.051,0.0,Aug,Windows,Google Chrome,Asia,Twitter,Returning_Visitor,False,False
6342,0.0,0.0,0,0.0,9.0,1059.0,0.0764,0.111,0.0,May,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,True,False
6343,0.0,0.0,2,68.0,13.0,1434.0,0.0222,0.055,0.0,May,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
6344,4.0,196.75,0,0.0,19.0,373.0,0.0,0.007,0.0,June,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,True
6345,0.0,0.0,0,0.0,16.0,678.0,0.0,0.012,49.2,May,Windows,Google Chrome,North America,Instagram ads,New_Visitor,False,True
6346,0.0,0.0,0,0.0,16.0,225.0,0.0,0.02,0.0,Nov,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
6347,2.0,29.0,0,0.0,8.0,461.0,0.0,0.033,0.0,May,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
6348,6.0,32.34166667,0,0.0,2.0,92.0,0.0,0.067,0.0,Mar,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,False,False
6349,1.0,63.5,0,0.0,11.0,438.0,0.0,0.02,0.0,Mar,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
6350,9.0,339.5,0,0.0,50.0,508.0,0.0205,0.032,0.0,Mar,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
6351,0.0,0.0,0,0.0,10.0,223.0,0.0,0.015,43.0,Nov,Windows,Microsoft Edge,Eastern Europe,Google search,Returning_Visitor,False,False
6352,0.0,0.0,1,9.0,92.0,3849.0,0.0137,0.028,0.0,Nov,Android,Internet Explorer,North America,Facebook ads,Returning_Visitor,False,False
6353,0.0,0.0,0,0.0,18.0,230.0,0.0193,0.024,0.0,May,Windows,Google Chrome,Southern Africa,Instagram ads,Returning_Visitor,True,False
6354,0.0,,0,0.0,13.0,264.0,0.04,0.06,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
6355,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,Nov,Android,Google Chrome,North America,Instagram ads,New_Visitor,False,False
6356,0.0,0.0,2,26.0,17.0,417.0,0.0,0.025,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
6357,0.0,0.0,0,0.0,5.0,203.0,0.0,0.04,0.0,Nov,iOS,Safari,North America,Google search,Returning_Visitor,False,False
6358,3.0,55.071,4,75.0,37.0,2428.0,0.0176,0.032,0.0,Nov,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,True
6359,0.0,0.0,0,0.0,7.0,388.0,0.0,0.067,0.0,Mar,MACOS,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
6360,,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,May,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
6361,0.0,0.0,0,0.0,12.0,373.0,0.0,0.02,40.8,Dec,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
6362,0.0,0.0,0,0.0,9.0,246.0,0.075,0.03,0.0,Nov,MACOS,Safari,Eastern Europe,Facebook ads,Returning_Visitor,False,False
6363,0.0,0.0,0,0.0,25.0,1042.0,0.0292,0.054,0.0,Mar,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,True,False
6364,9.0,243.5642867,0,0.0,49.0,2463.0,0.0023,0.011,6.6,Oct,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,False,False
6365,0.0,,3,34.0,54.0,1850.0,0.013,0.029,0.0,Nov,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,True
6366,0.0,0.0,0,0.0,11.0,504.0,0.0305,0.036,0.0,Mar,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
6367,0.0,0.0,0,0.0,8.0,370.0,0.08,0.1,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
6368,0.0,0.0,0,0.0,23.0,859.0,0.0063,0.026,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
6369,0.0,0.0,0,0.0,29.0,290.0,0.02,0.054,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
6370,0.0,0.0,0,0.0,16.0,671.0,0.0684,0.1,0.0,Dec,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,False,True
6371,4.0,176.8,2,100.0,21.0,582.0,0.0,0.004,40.9,Nov,Windows,Google Chrome,South America,Google search,New_Visitor,True,True
6372,0.0,0.0,0,0.0,6.0,246.0,0.0,0.08,0.0,Mar,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,False,False
6373,3.0,17.6,1,72.1,52.0,2448.0,0.0,0.008,0.0,Aug,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
6374,1.0,86.0,0,0.0,4.0,42.0,0.0589,0.06,0.0,May,Android,Google Chrome,North America,Instagram Page,Returning_Visitor,True,False
6375,0.0,,0,0.0,44.0,1788.0,0.0,0.013,0.0,Oct,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,True,False
6376,0.0,0.0,0,0.0,13.0,413.0,0.0,0.021,0.0,Nov,MACOS,Safari,Western Europe,Affiliate marketing,Returning_Visitor,False,False
6377,0.0,0.0,0,0.0,28.0,722.0,0.0194,0.029,0.0,Mar,Windows,Microsoft Edge,Western Europe,Facebook ads,Returning_Visitor,True,False
6378,6.0,,0,0.0,25.0,306.0,0.0,0.02,12.6,Sep,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,False,True
6379,1.0,73.0,0,0.0,19.0,513.0,0.0,0.003,0.0,Mar,Android,Internet Explorer,Southern Africa,Google search,Returning_Visitor,False,False
6380,2.0,202.0,2,94.0,63.0,2192.0,0.0,0.014,0.0,Dec,Android,Google Chrome,North America,Google search,Returning_Visitor,True,False
6381,8.0,187.6,1,92.0,54.0,4251.0,0.0,0.009,24.3,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
6382,5.0,128.05,3,175.0,15.0,334.0,0.04,0.058,0.0,May,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,True,False
6383,0.0,0.0,0,0.0,7.0,94.0,0.0667,0.111,0.0,Nov,MACOS,Safari,Eastern Europe,Google search,Returning_Visitor,True,False
6384,,33.25719216,0,0.0,9.0,218.0,0.0222,0.019,0.0,Mar,Windows,Mozilla Firefox,Northern Africa,Instagram ads,Returning_Visitor,False,False
6385,3.0,57.4,0,0.0,7.0,158.0,0.0,0.015,0.0,Oct,Windows,Mozilla Firefox,Western Europe,Instagram Page,New_Visitor,False,False
6386,,19.8425771,1,103.8,24.0,843.0,0.0133,0.023,0.0,Oct,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
6387,2.0,53.0,1,30.5,22.0,3286.0,0.0,0.014,0.0,Mar,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
6388,0.0,0.0,0,0.0,4.0,,0.0,0.017,25.8,Oct,Android,Google Chrome,North America,Google search,Returning_Visitor,False,True
