administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
0,0.0,0,0.0,16,5.529429087511423,-4.006333684899388,-4.135166556742356,0.0,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
0,0.0,0,0.0,7,5.198497031265826,0.0,-3.7722610630529876,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
8,5.493061443340548,0,0.0,137,8.81996090128606,-5.654992310486769,-3.7297014486341915,0.0,Sep,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,June,MACOS,Samsung Internet,Africa,Twitter,Returning_Visitor,False,False
0,0.0,0,0.0,3,4.1588830833596715,0.0,-2.703062659591171,0.0,Mar,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
2,3.828641396489095,0,0.0,22,5.811140992976701,0.0,-3.2968373663379125,3.580737295494233,May,iOS,Google Chrome,Eastern Europe,Google search,Returning_Visitor,True,True
0,0.0,0,0.0,8,4.912654885736052,-1.6301509540316421,-1.760260802168684,0.0,Aug,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
1,6.98100574072173,0,0.0,214,8.870382066070137,-5.2030071867437115,-3.649658740960655,0.0,Nov,Windows,Microsoft Edge,Eastern Europe,Facebook ads,Returning_Visitor,True,False
1,4.02535169073515,0,0.0,47,6.918695219020472,-4.7914997641795845,-3.575550768806933,0.0,Aug,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,7,5.0106352940962555,-3.402197881995739,-3.6888794541139363,0.0,May,Android,Android,North America,Instagram ads,Returning_Visitor,False,False
15,1.791759469228055,0,0.0,60,6.556778356158042,-4.327538449389812,-3.7722610630529876,1.667706820558076,Dec,Android,Android,Northern Africa,Youtube ads,Returning_Visitor,False,False
2,5.869296913133774,0,0.0,18,6.261491684321042,0.0,-4.3428059215206005,0.0,Mar,MACOS,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
7,5.0689042022202315,0,0.0,38,7.944492163932159,0.0,-4.017383521085972,0.0,Mar,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,2,3.912023005428146,-2.3025850929940455,-2.120263536200091,0.0,Mar,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,False,False
3,3.912023005428146,0,0.0,4,3.4339872044851463,0.0,-2.995732273553991,0.0,Oct,Windows,Opera,Africa,Instagram ads,New_Visitor,False,False
0,0.0,0,0.0,5,3.784189633918261,-2.3361418765228885,-2.120263536200091,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,10,5.459585514144159,0.0,-3.6888794541139363,0.0,May,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,6,5.1298987149230735,0.0,-3.2188758248682006,0.0,May,Windows,Google Chrome,Oceania,Bing search,Returning_Visitor,False,False
0,0.0,0,0.0,4,4.02535169073515,0.0,-3.540459448995663,0.0,May,Windows,Microsoft Edge,Eastern Europe,Twitter,Returning_Visitor,False,False
0,0.0,0,0.0,3,4.356708826689592,0.0,-2.995732273553991,0.0,May,Android,Google Chrome,North America,Facebook ads,New_Visitor,True,False
0,0.0,0,0.0,39,7.637234388789473,-4.528209144851963,-3.4112477175156566,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
3,3.1354942159291497,0,0.0,11,6.391917113392602,0.0,-4.509860006183766,0.0,Nov,Windows,Google Chrome,North America,Youtube channel,New_Visitor,False,False
2,3.044522437723423,0,0.0,19,6.401917196727186,0.0,-6.214608098422191,0.0,May,Windows,Google Chrome,North America,Bing search,New_Visitor,False,False
0,0.0,0,0.0,19,7.742835955430749,-4.933674252960127,-3.649658740960655,0.0,Nov,Windows,Google Chrome,Asia,Twitter,Returning_Visitor,False,False
0,0.0,2,3.1780538303479458,33,6.492239835020471,-4.179902450583747,-3.7722610630529876,0.0,Mar,Android,Google Chrome,North America,Google search,Returning_Visitor,True,False
2,4.700480365792417,1,2.1972245773362196,13,6.042632833682381,0.0,-4.8283137373023015,2.9496883350525844,Mar,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,True,False
0,0.0,0,0.0,9,6.647688373563329,-3.402197881995739,-2.9759296462578115,0.0,Nov,MACOS,Samsung Internet,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,2,3.4011973816621555,0.0,-3.4112477175156566,0.0,Mar,Android,Google Chrome,North America,Twitter,Returning_Visitor,False,False
8,5.337538079701318,3,4.151039905898646,35,7.977625098784593,-4.011843340710357,-3.506557897319982,0.0,Nov,Android,Google Chrome,South America,Google search,Returning_Visitor,False,False
2,4.04305126783455,4,4.68213122712422,86,8.289539484624141,-6.3771270279199666,-4.605170185988091,0.0,Nov,Windows,Google Chrome,Western Europe,Youtube channel,Returning_Visitor,False,False
0,4.605170185988092,2,4.174387269895637,9,4.2626798770413155,0.0,-3.912023005428146,0.0,Mar,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
2,4.499809670330265,0,0.0,14,5.572154032177765,-4.006333684899388,-4.605170185988091,0.0,June,MACOS,Microsoft Edge,Western Europe,Facebook ads,Returning_Visitor,False,False
0,3.1780538303479458,1,1.791759469228055,15,6.76849321164863,0.0,-3.7297014486341915,0.0,Mar,Windows,Google Chrome,Africa,Google search,New_Visitor,False,False
0,0.0,0,0.0,10,6.226536669287466,-4.247495741716276,-3.2188758248682006,0.0,May,MACOS,Safari,South America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,133,8.185350223178686,-6.214608098422191,-4.074541934925921,0.0,May,Windows,Mozilla Firefox,Western Europe,Instagram ads,Returning_Visitor,False,False
7,5.135798437050262,2,5.2351112906442445,130,8.329416783939319,-4.815891217303744,-4.268697949366879,0.0,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,False,True
12,7.340186835320115,0,0.0,122,8.259199362666282,-4.240527072400182,-3.506557897319982,1.33500106673234,Jul,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,False,False
1,2.70805020110221,0,0.0,3,4.110873864173311,-3.5684333010380693,-2.703062659591171,0.0,Sep,Windows,Google Chrome,North America,Instagram Page,New_Visitor,False,True
4,3.58351893845611,3,3.1441522786722644,33,6.338594078203183,-4.406319327242926,-3.4112477175156566,0.0,Sep,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
9,5.267858159063328,1,4.028916756899646,56,7.299797366758161,-6.725433722188183,-5.298317366548036,2.833213344056216,Aug,Windows,Google Chrome,North America,Instagram Page,New_Visitor,False,False
0,0.0,0,0.0,30,6.7912214627261855,-3.2941383093687477,-3.611918412977808,0.0,Nov,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,10,5.638354669333745,0.0,-3.4112477175156566,0.0,Feb,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,7,4.330733340286331,0.0,-2.703062659591171,0.0,Aug,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,162,7.738923757439457,-5.521460917862246,-3.816712825623821,0.0,Dec,Windows,Google Chrome,Africa,Google search,Returning_Visitor,True,False
3,4.406719247264253,0,0.0,20,6.853299093186078,-4.645992180508347,-4.135166556742356,0.0,Jul,Android,Google Chrome,North America,Twitter,Returning_Visitor,False,False
0,0.0,0,0.0,7,4.430816798843313,-2.4698210123699593,-2.3025850929940455,0.0,Mar,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,4,4.356708826689592,-2.707550326060559,-2.017406150760383,0.0,Nov,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
1,2.6390573296152584,0,0.0,23,6.152732694704104,0.0,-4.422848629194137,0.0,May,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
3,4.709530201312334,5,4.454347296253507,49,7.1284959456800365,-3.912023005428146,-3.9633162998156966,1.3862943611198906,May,Android,Google Chrome,Southern Africa,Google search,Returning_Visitor,False,False
11,5.676753802268282,0,0.0,127,8.796792687674662,-5.683979847360021,-4.3428059215206005,0.8754687373538999,Dec,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,12,5.616771097666572,-2.4079456086518722,-1.8971199848858813,0.0,May,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,20,6.852242569051878,-3.912023005428146,-2.7646205525906042,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,125,7.921898411023797,-4.866534950122499,-3.611918412977808,0.0,Nov,Windows,Microsoft Edge,Eastern Europe,Facebook ads,Returning_Visitor,False,False
2,1.791759469228055,0,0.0,26,7.667158255319148,0.0,-4.605170185988091,3.1986731175506815,Dec,iOS,Safari,Western Europe,Facebook ads,Returning_Visitor,False,True
4,4.02535169073515,0,0.0,34,7.332369205929062,-4.961845129926823,-4.017383521085972,2.917770732084279,Dec,Windows,Microsoft Edge,Eastern Europe,Google search,Returning_Visitor,False,True
0,0.0,0,0.0,15,6.210600077024653,-3.2623053827955366,-3.6888794541139363,0.0,Nov,Windows,Opera,North America,Instagram ads,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,6,5.4510384535657,-3.912023005428146,-2.6882475738060303,0.0,Mar,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
1,2.70805020110221,0,0.0,21,7.347299700743164,0.0,-4.199705077879927,0.0,Dec,MACOS,Safari,South America,Yahoo Search,New_Visitor,True,True
0,0.0,0,0.0,14,5.313205979041787,0.0,-3.540459448995663,0.0,Nov,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
3,4.219507705176107,0,0.0,17,6.100318952020064,0.0,-3.912023005428146,2.151762203259462,May,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
0,0.0,0,0.0,10,4.204692619390966,-2.3025850929940455,-1.8971199848858813,0.0,May,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,34,7.687080155783135,-4.186459851129906,-4.268697949366879,0.0,Nov,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
4,4.543294782270004,0,0.0,15,5.313205979041787,0.0,-4.268697949366879,0.0,May,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
0,0.0,0,0.0,12,5.638354669333745,-2.120263536200091,-1.987774353154012,0.0,Nov,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
0,0.0,0,0.0,8,3.871201010907891,0.0,-4.509860006183766,0.0,Nov,Windows,Mozilla Firefox,Africa,Instagram ads,Returning_Visitor,False,False
1,1.791759469228055,0,0.0,24,6.974478911025045,0.0,-4.710530701645918,3.6584202466292277,Dec,Windows,Mozilla Firefox,Africa,Google search,New_Visitor,False,True
0,0.0,0,0.0,29,7.126890808898808,-4.086376392572924,-3.816712825623821,2.6602595372658615,Mar,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,True,False
1,3.367295829986474,0,0.0,12,5.846438775057725,-2.995732273553991,-3.3524072174927233,2.928523523860541,Jul,Windows,Google Chrome,Africa,Twitter,Returning_Visitor,False,True
0,0.0,0,0.0,27,5.652489180268651,-3.519980917652122,-2.703062659591171,0.0,Aug,Android,Google Chrome,Africa,Youtube ads,Returning_Visitor,False,False
0,0.0,0,0.0,28,7.126890808898808,-3.81217767045843,-3.170085660698769,0.0,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
6,4.465908118654584,0,0.0,127,8.681350777582521,-5.2785147392518565,-3.7722610630529876,-0.2231435513142097,June,Windows,Google Chrome,North America,Bing search,Returning_Visitor,True,False
0,4.605170185988092,0,0.0,15,6.278521424165844,0.0,-4.3428059215206005,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
2,4.248495242049359,0,0.0,11,5.537334267018537,-4.4654082436129325,-3.6888794541139363,0.0,Mar,MACOS,Safari,South America,Yahoo Search,Returning_Visitor,True,False
2,4.007333185232471,0,0.0,40,6.648984550024776,-5.221356325411908,-4.199705077879927,0.0,Dec,Windows,Google Chrome,Southern Africa,Instagram ads,Returning_Visitor,True,False
9,4.189654742026425,0,0.0,20,6.385194398997726,0.0,-4.074541934925921,3.5890591188317256,May,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,True
12,5.755742213586912,0,0.0,75,6.508769136971682,-5.546778725846536,-4.605170185988091,0.9162907318741551,Nov,Android,Google Chrome,Western Europe,Affiliate marketing,Returning_Visitor,False,False
5,5.308267697401205,0,0.0,18,6.09807428216624,0.0,-4.710530701645918,0.0,Sep,Windows,Google Chrome,Western Europe,Tik Tok ads,New_Visitor,False,False
1,1.6094379124341003,0,0.0,23,7.358193752733032,-5.521460917862246,-4.422848629194137,3.186352633162641,Nov,Android,Google Chrome,North America,Instagram Page,New_Visitor,False,True
0,0.0,0,0.0,21,7.20934025660291,0.0,-3.6888794541139363,2.501435951739211,May,Windows,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,False,True
0,0.0,0,0.0,9,5.765191102784844,-3.7172789286356345,-3.4112477175156566,0.0,Mar,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,16,6.467698726104354,-3.8076629901039034,-2.703062659591171,0.0,Nov,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
1,1.9459101490553132,0,0.0,24,6.617402977974478,-3.803168600516064,-2.900422093749666,0.0,May,MACOS,Safari,Eastern Europe,Bing search,Returning_Visitor,False,False
3,4.499809670330265,1,5.796665468802915,49,7.75491027202143,-4.283086686818978,-3.3524072174927233,0.0,Sep,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
3,5.820082930352362,0,0.0,26,6.846943139585379,-4.213128098212068,-3.3524072174927233,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
6,5.19295685089021,0,0.0,33,6.598509028614515,-5.240048458424061,-3.9633162998156966,2.917770732084279,Nov,Android,Google Chrome,South America,Google search,Returning_Visitor,False,True
4,5.081404364984463,0,0.0,7,5.407171771460119,-3.55434856115633,-3.7297014486341915,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0,0.0,2,3.1354942159291497,8,5.3612921657094255,-3.55434856115633,-2.4534079827286295,0.0,Nov,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,15,5.493061443340548,-4.283086686818978,-3.912023005428146,0.0,Mar,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
3,3.871201010907891,0,0.0,7,5.4680601411351315,0.0,-4.3428059215206005,2.9338568698359038,Nov,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,True
0,0.0,0,0.0,4,3.8918202981106265,0.0,-2.995732273553991,0.0,May,Windows,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,False,False
0,0.0,0,0.0,8,5.484796933490655,0.0,-2.8134107167600364,0.0,Mar,MACOS,Safari,Western Europe,Affiliate marketing,Returning_Visitor,False,False
0,3.58351893845611,3,5.143610976592503,96,8.225235324101668,-6.725433722188183,-4.509860006183766,2.1400661634962708,Mar,MACOS,Safari,North America,Google search,Returning_Visitor,False,True
0,0.0,0,0.0,3,2.4849066497880004,0.0,-2.7806208939370456,0.0,Mar,MACOS,Safari,North America,Facebook ads,Returning_Visitor,True,False
4,1.791759469228055,0,0.0,21,6.29156913955832,0.0,-5.809142990314028,0.0,Feb,Windows,Mozilla Firefox,Asia,Twitter,New_Visitor,False,False
7,6.670766320845874,6,4.312140507209715,16,6.236369590203704,0.0,-4.135166556742356,0.0,Jul,MACOS,Safari,North America,Google search,New_Visitor,False,False
3,1.791759469228055,0,0.0,5,3.295836866004329,0.0,-2.703062659591171,0.0,Oct,MACOS,Safari,South America,Google search,New_Visitor,False,False
1,2.302585092994046,0,0.0,6,7.342131730584722,0.0,-3.4112477175156566,0.0,Mar,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
0,0.0,0,0.0,2,4.248495242049359,0.0,-2.3025850929940455,0.0,Nov,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,11,5.58724865840025,0.0,-4.605170185988091,3.55820113047182,Nov,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,False,True
4,5.318119993844216,0,0.0,2,2.6390573296152584,0.0,-2.703062659591171,0.0,Mar,MACOS,Google Chrome,Western Europe,Affiliate marketing,New_Visitor,False,False
0,0.0,0,0.0,2,4.060443010546419,0.0,-2.703062659591171,0.0,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
8,5.111987788356544,0,0.0,37,6.723832440821209,0.0,-3.912023005428146,0.0,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Mar,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,5,2.772588722239781,0.0,-2.995732273553991,0.0,May,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,True
2,3.4657359027997265,0,0.0,102,7.795646536334594,0.0,-4.710530701645918,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,8,5.983936280687191,-4.092346559559427,-2.645075401940822,0.0,Mar,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,2,6.470799503782602,0.0,-2.995732273553991,0.0,Feb,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
1,2.9444389791664403,0,0.0,176,8.078688229229872,-5.381698975487088,-3.473768074496991,2.6461747973841225,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
4,2.833213344056216,0,0.0,257,9.429074214801693,-5.2030071867437115,-3.611918412977808,0.9932517730102834,Oct,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,5,4.442651256490317,-2.707550326060559,-2.3025850929940455,0.0,Feb,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,7,4.499809670330265,0.0,-2.703062659591171,0.0,Feb,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
6,4.574710978503383,0,0.0,11,6.184148890937483,0.0,-3.816712825623821,0.0,Nov,Windows,Google Chrome,North America,Youtube channel,Returning_Visitor,True,False
2,1.791759469228055,3,5.090062427727577,12,5.666426688112432,-3.233989462678249,-3.170085660698769,0.0,Nov,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,True,False
